PCIRdCur,ItoM,ItoMCacheNear,WiL,MemRead,MemWrite,MemTotal,drop_pct(%),CPU_busy(%),ksoft_avg,ksoft_max,label
565000,68000000,3642000,277000,8062.79,11410.8,19473.59,0.0,5.34,9.3,65.28,normal
671000,72000000,3940000,300000,8578.7,12882.59,21461.29,0.0,5.41,14.59,220.83,normal
637000,66000000,3580000,289000,8212.22,11800.39,20012.61,0.00484,5.37,33.94,77.11,cpu_interference
595000,67000000,3578000,288000,8233.41,11809.95,20043.36,0.000441,5.37,23.25,95.77,cpu_interference
591000,66000000,3461000,287000,8177.05,11582.31,19759.36,0.0007,5.33,10.28,80.21,cpu_interference
592000,67000000,3487000,284000,7992.47,11563.78,19556.25,0.000742,5.34,13.2,53.96,cpu_interference
307000,42000000,2099000,163000,6745.57,8935.97,15681.55,0.009757,4.8,18.21,99.13,cpu_interference
302000,41000000,2140000,167000,5394.02,7367.29,12761.31,0.00217,4.85,26.98,109.94,cpu_interference
348000,47000000,2569000,198000,6037.52,8637.65,14675.17,0.000256,5.5,21.87,98.25,cpu_interference
358000,42000000,2181000,170000,5660.33,7772.64,13432.97,0.000297,4.93,25.96,126.06,cpu_interference
42000,5070000,220000,19000,5358.58,7231.23,12589.82,0.002421,41.46,25.11,193.33,cpu_interference
526000,66000000,3907000,287000,8571.2,12491.03,21062.23,0.001891,5.69,30.37,90.74,cpu_interference
577000,71000000,3916000,288000,8656.02,12569.02,21225.04,0.0,5.4,31.21,93.81,normal
585000,71000000,3912000,285000,8664.0,12574.39,21238.39,0.000423,5.45,10.88,55.53,cpu_interference
633000,71000000,3918000,283000,8659.26,12537.27,21196.53,0.0,5.36,11.38,63.8,normal
29000,3720000,305000,26000,6510.26,8492.42,15002.68,0.006477,31.59,21.74,91.72,cpu_interference
588000,71000000,3641000,268000,8272.3,11928.49,20200.79,0.008656,4.88,13.24,59.59,cpu_interference
597000,71000000,3904000,309000,8436.7,12501.26,20937.96,0.0,5.22,13.8,50.2,normal
597000,71000000,3919000,287000,8598.45,12473.29,21071.74,0.0,5.34,11.5,64.93,normal
651000,71000000,3918000,303000,8809.47,13106.82,21916.29,0.0,5.21,14.33,77.35,normal
542000,68000000,3881000,293000,8660.67,12487.07,21147.74,0.003142,5.57,16.15,60.82,cpu_interference
587000,71000000,3894000,291000,8682.1,12534.2,21216.29,0.0,5.47,26.14,70.08,normal
584000,71000000,3886000,290000,8790.19,12740.98,21531.18,0.0,5.57,11.7,61.09,normal
587000,71000000,3887000,291000,8635.39,12502.48,21137.87,0.0,5.57,30.28,83.4,normal
38000,4649000,304000,27000,8220.1,11774.38,19994.48,0.008808,24.88,21.84,83.29,cpu_interference
480000,66000000,3987000,268000,9099.76,13434.67,22534.43,0.008573,5.52,22.88,94.12,cpu_interference
522000,71000000,3999000,271000,9128.46,13594.46,22722.92,0.0,5.35,17.07,72.11,normal
499000,69000000,4019000,268000,9498.19,14322.14,23820.33,0.0,5.26,20.0,64.45,normal
584000,71000000,4030000,270000,9259.16,13663.47,22922.63,0.0,5.36,39.1,92.88,normal
11000,1359000,306000,25000,8127.63,12298.47,20426.11,0.008516,30.59,13.1,90.31,cpu_interference
579000,71000000,3873000,284000,8321.84,11911.97,20233.81,0.008022,5.13,14.64,88.32,cpu_interference
511000,64000000,3883000,283000,8369.33,12111.94,20481.26,0.0,4.89,24.68,67.38,normal
513000,65000000,3498000,259000,8088.3,11458.61,19546.91,0.0,5.28,17.31,108.92,normal
596000,71000000,3894000,286000,8178.52,11632.41,19810.92,0.0,4.95,22.43,72.43,normal
23000,2818000,305000,26000,8046.42,12023.52,20069.93,0.00815,6.2,46.05,922.85,cpu_interference
585000,68000000,3867000,284000,8494.31,12834.77,21329.08,0.002218,5.68,21.07,64.27,cpu_interference
610000,71000000,4016000,298000,8489.09,12936.95,21426.04,0.00113,5.63,22.41,98.82,cpu_interference
611000,71000000,4014000,297000,8486.67,12828.87,21315.54,0.0,5.65,20.8,52.45,normal
611000,71000000,4020000,302000,8492.61,12907.19,21399.8,0.0,5.45,11.88,57.07,normal
92000,4323000,161000,12000,7856.67,11127.28,18983.96,0.007643,15.65,22.37,69.12,cpu_interference
591000,67000000,3563000,294000,7719.37,11249.32,18968.7,0.009801,5.1,20.74,78.7,cpu_interference
615000,70000000,3728000,297000,8410.81,12395.56,20806.38,0.000468,5.43,13.02,94.75,cpu_interference
614000,69000000,3329000,278000,7555.94,10931.88,18487.82,0.000983,4.88,12.08,40.73,cpu_interference
566000,64000000,3743000,307000,8464.46,12378.82,20843.28,6.9e-05,5.48,15.05,69.07,cpu_interference
515000,65000000,3727000,276000,8166.17,11579.72,19745.89,0.007855,5.38,9.16,60.86,cpu_interference
553000,66000000,3672000,278000,8209.74,11729.06,19938.8,0.0,5.34,8.49,39.9,normal
626000,72000000,3944000,301000,8445.19,12625.29,21070.48,0.0,5.75,29.25,71.92,normal
605000,72000000,3899000,299000,8610.42,12497.85,21108.27,0.0,5.17,11.56,72.15,normal
17000,2557000,218000,17000,7619.06,11072.61,18691.67,0.006658,45.02,13.75,50.08,cpu_interference
583000,70000000,3909000,288000,8384.4,12514.79,20899.19,0.0053,5.6,11.04,57.62,cpu_interference
599000,71000000,3934000,281000,8825.09,12973.61,21798.69,0.000444,5.32,11.69,98.6,cpu_interference
602000,71000000,3906000,287000,8627.26,12562.82,21190.08,0.0,5.68,19.65,62.78,normal
588000,71000000,3904000,285000,8403.09,12443.73,20846.82,0.0,5.81,13.85,82.91,normal
32000,4317000,286000,21000,8021.49,11413.12,19434.62,0.011828,47.83,26.49,105.04,cpu_interference
578000,72000000,3926000,297000,7987.04,11262.04,19249.08,0.003135,5.38,10.07,41.03,cpu_interference
507000,65000000,3462000,255000,7922.87,11067.03,18989.9,0.0,5.39,217.68,800.38,normal
527000,66000000,3494000,263000,7899.1,11150.68,19049.78,0.000755,5.51,15.79,47.94,cpu_interference
500000,65000000,3925000,290000,8512.72,12482.82,20995.54,0.0,5.48,10.68,59.44,normal
12000,1438000,259000,19000,8055.05,12179.36,20234.41,0.006731,5.04,9.47,38.47,cpu_interference
617000,71000000,3990000,292000,8366.81,12890.81,21257.62,0.0,5.17,11.47,36.67,normal
611000,70000000,3847000,285000,8006.46,12131.7,20138.16,0.0,5.57,9.46,38.25,normal
615000,71000000,4017000,296000,8240.06,12628.72,20868.78,0.0,5.14,16.55,68.45,normal
615000,71000000,4013000,294000,8295.57,12671.37,20966.94,0.0,5.39,19.29,89.04,normal
10000,754000,227000,19000,5758.97,7460.17,13219.14,0.004821,4.5,17.46,56.56,cpu_interference
303000,43000000,2132000,159000,6449.81,8430.69,14880.49,0.0,4.86,25.49,137.92,normal
319000,44000000,2281000,171000,6377.39,8369.92,14747.32,0.000859,4.49,16.03,54.16,cpu_interference
306000,43000000,2175000,161000,6855.22,9227.64,16082.86,0.0,4.63,23.58,73.03,normal
352000,49000000,2712000,200000,6181.84,8020.68,14202.53,0.0,4.49,26.08,85.66,normal
614000,71000000,3969000,299000,8266.13,12591.88,20858.01,0.0,5.54,15.03,58.54,normal
610000,71000000,3916000,296000,8304.95,12653.97,20958.92,0.0,5.51,12.11,81.6,normal
608000,70000000,3904000,296000,8139.08,12344.7,20483.77,0.005143,5.37,11.59,44.63,cpu_interference
607000,70000000,3931000,294000,8130.61,12358.91,20489.52,0.0,5.18,12.37,38.09,normal
31000,4212000,267000,22000,7986.31,11289.96,19276.28,0.005017,5.23,20.91,54.89,cpu_interference
530000,67000000,3915000,284000,7904.22,11214.01,19118.23,0.000429,5.57,37.83,80.48,cpu_interference
605000,71000000,3899000,293000,8015.43,11424.29,19439.71,0.0,4.77,10.27,40.3,normal
528000,66000000,3526000,267000,8130.64,11690.99,19821.62,0.0,5.18,19.26,66.16,normal
584000,72000000,3604000,271000,8006.67,11349.04,19355.71,0.0,5.3,11.28,43.0,normal
35000,4362000,280000,22000,8097.77,11529.72,19627.49,0.006941,5.56,20.03,105.74,cpu_interference
590000,71000000,3923000,291000,8480.55,12523.88,21004.43,0.0,5.56,22.03,50.87,normal
573000,71000000,3930000,289000,8732.57,12666.05,21398.62,0.0,5.64,17.26,65.03,normal
574000,71000000,3936000,284000,8645.49,12759.99,21405.48,0.0,5.4,18.21,58.72,normal
596000,71000000,3826000,293000,8471.0,12455.07,20926.07,0.0,5.55,18.06,67.47,normal
10000,1074000,241000,20000,7649.65,11280.42,18930.07,0.009996,5.3,15.11,46.86,cpu_interference
614000,71000000,3923000,297000,8187.31,12348.67,20535.98,0.0,5.5,14.26,149.14,normal
613000,71000000,3975000,297000,8210.07,12547.0,20757.07,0.0,5.56,12.78,45.94,normal
640000,71000000,3956000,299000,8214.72,12540.41,20755.13,0.0,5.46,16.5,49.04,normal
621000,71000000,3899000,295000,8274.2,12620.16,20894.37,0.0,5.55,13.3,62.93,normal
38000,4528000,232000,17000,7579.53,10484.59,18064.12,0.00649,5.28,10.94,48.81,cpu_interference
552000,69000000,3932000,293000,8566.25,12592.76,21159.0,0.0,5.48,12.59,52.76,normal
637000,71000000,3891000,296000,8334.96,12306.27,20641.23,0.0,5.44,12.0,114.56,normal
600000,71000000,3912000,294000,8305.36,12384.2,20689.55,0.0,5.2,16.03,52.1,normal
601000,71000000,3896000,296000,8414.26,12484.37,20898.63,0.0,5.27,20.06,65.56,normal
612000,70000000,3257000,277000,8163.74,12118.31,20282.04,0.000759,5.64,17.33,62.13,cpu_interference
616000,71000000,3751000,304000,8217.08,12149.41,20366.49,0.00036,5.35,12.71,44.29,cpu_interference
619000,71000000,3735000,303000,8341.65,12333.97,20675.63,0.000527,5.64,10.0,36.56,cpu_interference
646000,71000000,3679000,296000,7266.89,10630.1,17896.99,6.9e-05,4.93,13.0,43.97,cpu_interference
33000,3964000,305000,28000,6643.79,8816.56,15460.34,0.004478,4.4,17.13,52.46,cpu_interference
442000,58000000,3126000,234000,7442.87,10009.91,17452.79,0.0,4.49,17.37,63.83,normal
460000,59000000,2655000,201000,6864.14,9204.55,16068.69,0.0,3.98,13.46,59.2,normal
429000,55000000,3027000,229000,7347.33,9849.44,17196.77,0.000163,4.72,16.87,64.29,cpu_interference
457000,58000000,3176000,241000,7115.83,9593.23,16709.06,0.000118,4.19,17.31,54.79,cpu_interference
41000,5129000,234000,20000,7998.29,11243.56,19241.86,0.006332,5.44,12.43,50.91,cpu_interference
582000,72000000,3951000,289000,8667.57,12774.38,21441.95,0.0,5.7,16.97,49.97,normal
577000,72000000,3948000,289000,8621.69,12690.95,21312.63,0.0,5.59,21.54,58.54,normal
578000,72000000,3932000,294000,8503.23,12478.84,20982.07,0.0,5.65,14.77,63.57,normal
583000,72000000,3894000,288000,8473.71,12497.22,20970.93,0.000228,5.42,14.12,98.28,cpu_interference
586000,72000000,3927000,297000,8592.48,12614.56,21207.05,0.0,5.22,11.64,47.39,normal
579000,72000000,3949000,294000,8557.66,12465.81,21023.47,0.0,5.37,11.36,45.48,normal
585000,71000000,3930000,291000,8443.78,12255.55,20699.32,0.001008,5.24,12.57,51.89,cpu_interference
581000,72000000,3935000,289000,8432.65,12293.07,20725.71,0.0,5.12,10.0,41.77,normal
25000,3381000,232000,17000,8425.98,12080.32,20506.3,0.002856,5.8,18.47,64.0,cpu_interference
577000,72000000,4045000,286000,8937.25,13270.78,22208.02,0.0,6.19,12.41,70.15,normal
551000,72000000,4040000,282000,8954.4,13307.64,22262.04,0.0,5.33,15.25,45.69,normal
519000,72000000,4021000,266000,9012.48,13314.51,22327.0,0.0,5.18,13.75,41.69,normal
531000,72000000,4044000,271000,9047.23,13389.48,22436.72,0.0,5.41,13.26,45.15,normal
10000,1294000,299000,27000,7830.52,11707.2,19537.73,0.006588,5.63,9.38,43.28,cpu_interference
614000,71000000,3990000,295000,8327.76,12620.17,20947.93,0.0,5.37,16.27,50.24,normal
613000,71000000,3997000,294000,8324.95,12676.76,21001.71,0.0,5.42,17.84,105.27,normal
613000,71000000,3998000,293000,8249.17,12612.73,20861.89,0.0,5.61,11.71,44.94,normal
611000,71000000,3993000,293000,8275.0,12584.47,20859.47,0.0,5.45,10.18,40.88,normal
64000,3311000,171000,14000,5934.58,7903.18,13837.76,0.006922,4.74,19.82,57.6,cpu_interference
339000,47000000,2259000,171000,5704.14,7913.42,13617.56,0.000759,4.78,21.68,70.24,cpu_interference
294000,40000000,2189000,167000,5376.81,7336.34,12713.15,0.000386,4.8,21.05,63.95,cpu_interference
305000,41000000,2023000,154000,5309.15,7228.61,12537.76,0.000669,4.87,28.38,85.39,cpu_interference
305000,42000000,2098000,160000,5250.35,7159.87,12410.22,0.0,4.53,22.19,94.89,normal
25000,3306000,176000,12000,6567.53,8682.04,15249.58,0.005518,4.1,14.75,48.73,cpu_interference
506000,63000000,3229000,249000,8124.9,11098.84,19223.74,0.000365,4.75,13.38,74.79,cpu_interference
487000,60000000,3221000,260000,7655.17,10376.12,18031.29,8.4e-05,5.11,13.13,42.35,cpu_interference
477000,61000000,3142000,245000,7867.03,10589.0,18456.02,0.000858,4.91,23.95,66.59,cpu_interference
492000,62000000,3319000,254000,8582.38,11913.63,20496.01,0.00015,5.18,14.06,47.71,cpu_interference
573000,70000000,3748000,287000,7524.36,10424.15,17948.5,0.000229,5.19,16.47,53.14,cpu_interference
375000,50000000,2482000,190000,6235.37,9098.88,15334.24,6.5e-05,5.66,15.58,48.42,cpu_interference
334000,45000000,2234000,170000,5698.2,8031.5,13729.7,0.000222,4.81,19.42,65.0,cpu_interference
577000,71000000,3806000,284000,7431.58,12180.13,19611.7,0.000592,5.35,18.05,55.13,cpu_interference
59000,3213000,308000,25000,5696.81,7749.53,13446.34,0.000893,4.83,16.85,51.79,cpu_interference
432000,57000000,3659000,294000,7498.43,10253.73,17752.16,0.00073,4.93,19.66,98.97,cpu_interference
413000,54000000,2837000,216000,7130.63,11248.73,18379.36,3.9e-05,5.56,16.22,53.49,cpu_interference
443000,58000000,3058000,236000,6304.73,9360.96,15665.69,0.000132,6.88,21.44,58.22,cpu_interference
316000,43000000,3751000,288000,7138.5,11327.85,18466.35,0.0001,5.43,13.42,47.24,cpu_interference
34000,4559000,238000,17000,6162.61,8120.29,14282.9,0.004801,5.05,22.64,53.11,cpu_interference
496000,66000000,3297000,250000,7654.29,10315.5,17969.79,0.000541,5.1,18.65,83.12,cpu_interference
498000,65000000,3311000,254000,8011.0,11079.41,19090.41,0.0,5.31,14.0,44.86,normal
487000,64000000,3311000,244000,8056.59,11223.57,19280.16,0.0,5.27,15.31,47.31,normal
463000,63000000,3078000,234000,8010.08,10890.17,18900.26,0.000524,5.29,16.56,52.97,cpu_interference
319000,43000000,2173000,167000,5346.29,7297.96,12644.25,0.000199,4.88,21.96,58.28,cpu_interference
322000,43000000,2186000,169000,5458.04,7505.95,12963.99,0.000415,5.04,21.2,60.71,cpu_interference
553000,68000000,3627000,275000,7397.8,11973.1,19370.9,0.000237,4.89,28.17,69.66,cpu_interference
585000,70000000,3611000,283000,8489.2,12411.39,20900.59,0.0,5.55,10.65,39.32,normal
54000,2396000,208000,16000,7952.88,11357.06,19309.93,0.00467,6.12,10.09,65.29,cpu_interference
528000,67000000,4032000,278000,8422.33,12260.07,20682.4,0.0,5.29,12.15,42.76,normal
472000,63000000,3534000,247000,7053.58,11512.42,18566.01,0.0,6.16,17.0,76.44,normal
493000,67000000,3854000,258000,8824.35,13069.79,21894.14,0.0,5.44,11.78,46.94,normal
544000,71000000,4035000,276000,8791.89,13133.71,21925.6,0.0,5.67,13.29,44.79,normal
327000,43000000,2170000,169000,5553.88,7682.43,13236.31,0.000184,4.81,17.76,61.5,cpu_interference
422000,56000000,2315000,178000,5650.87,7910.97,13561.84,0.000759,5.11,19.42,57.51,cpu_interference
431000,56000000,2531000,198000,7498.51,11638.65,19137.16,0.000613,4.86,23.85,57.97,cpu_interference
439000,60000000,3051000,230000,7348.01,9992.2,17340.21,0.0,5.22,16.77,74.36,normal
393000,53000000,2638000,195000,6809.91,9343.63,16153.54,0.000637,4.74,12.91,47.03,cpu_interference
478000,64000000,3350000,240000,8721.18,12668.87,21390.05,0.0,4.78,17.03,56.24,normal
481000,64000000,3319000,242000,7733.15,10615.75,18348.91,0.000549,4.54,12.25,69.75,cpu_interference
480000,64000000,3274000,238000,8476.42,12215.99,20692.4,0.0,5.09,16.82,59.61,normal
10000,1105000,263000,22000,8231.21,12143.7,20374.91,0.004004,5.66,13.66,51.93,cpu_interference
611000,71000000,4000000,298000,8432.77,12860.61,21293.38,0.0,5.58,10.69,50.83,normal
609000,71000000,4005000,298000,8354.63,12706.2,21060.83,0.0,5.49,10.23,39.61,normal
608000,71000000,4002000,294000,8400.06,12738.61,21138.67,0.0,5.46,13.23,53.81,normal
610000,71000000,4001000,296000,8407.37,12355.11,20762.48,0.0006,5.96,25.49,72.06,cpu_interference
25000,3338000,284000,21000,7275.81,10532.97,17808.78,0.002937,6.08,18.8,50.15,cpu_interference
596000,71000000,3919000,287000,8567.72,12580.69,21148.42,0.0,6.04,20.17,42.94,normal
581000,71000000,3911000,283000,8589.32,12568.39,21157.71,0.00042,6.07,25.59,57.7,cpu_interference
582000,71000000,3914000,284000,1425.73,1507.3,2933.03,0.001986,7.64,17.69,42.92,cpu_interference
516000,65000000,3502000,264000,8030.83,11403.15,19433.98,0.0,5.65,14.21,48.36,normal
22000,2771000,232000,17000,7975.09,11359.52,19334.61,0.007412,6.02,21.98,56.85,cpu_interference
604000,71000000,3888000,291000,8523.45,12577.93,21101.38,0.0,6.1,20.07,67.91,normal
580000,72000000,3913000,287000,8568.32,12491.18,21059.5,0.000752,6.13,24.75,79.36,cpu_interference
584000,71000000,3839000,280000,840.32,953.74,1794.06,0.003768,5.42,19.17,46.6,cpu_interference
602000,71000000,3878000,294000,8314.11,12326.68,20640.79,0.0,5.57,18.79,55.97,normal
17000,2397000,302000,26000,8080.19,11530.86,19611.05,0.009779,5.78,17.05,43.36,cpu_interference
631000,71000000,3891000,288000,8592.67,12471.28,21063.96,0.0,6.27,14.64,45.66,normal
572000,71000000,3893000,286000,8611.51,12557.4,21168.91,0.0,6.14,20.58,39.83,normal
597000,71000000,3883000,295000,1731.78,2331.88,4063.66,0.002589,48.19,46.52,203.05,cpu_interference
610000,71000000,3980000,297000,8290.15,12620.21,20910.36,0.001041,6.39,17.56,155.49,cpu_interference
65000,1078000,231000,16000,8193.16,11646.46,19839.62,0.000165,5.18,9.22,29.78,cpu_interference
592000,71000000,3913000,288000,8799.03,12815.75,21614.78,0.0,5.39,19.02,51.33,normal
571000,71000000,3908000,289000,8831.12,12938.53,21769.65,0.0,5.43,10.77,32.63,normal
567000,71000000,3931000,285000,8843.01,13018.17,21861.18,0.004124,48.23,12.85,115.38,cpu_interference
662000,71000000,3905000,293000,8500.03,12628.32,21128.36,0.00095,5.84,11.41,369.93,cpu_interference
20000,2712000,1170000,90000,6302.29,8433.07,14735.36,0.00148,4.85,27.96,59.48,cpu_interference
312000,42000000,2252000,171000,6185.62,8198.51,14384.13,0.004264,5.55,32.7,72.84,cpu_interference
472000,58000000,2992000,220000,7501.36,10052.5,17553.86,2.3e-05,4.92,13.98,38.34,cpu_interference
461000,57000000,2796000,210000,5347.59,7101.68,12449.27,0.001664,48.31,13.47,105.0,cpu_interference
626000,71000000,3984000,298000,8255.58,12663.29,20918.88,0.000325,6.0,14.07,57.07,cpu_interference
48000,5222000,264000,25000,7552.43,10632.32,18184.76,0.000901,4.88,17.93,40.76,cpu_interference
561000,63000000,3399000,269000,8078.93,11581.81,19660.74,0.001984,5.6,25.49,54.84,cpu_interference
572000,65000000,3450000,271000,8047.24,11630.62,19677.87,0.001746,5.22,18.86,54.84,cpu_interference
605000,69000000,3694000,286000,7447.97,10746.56,18194.54,0.0,48.22,9.46,66.64,normal
578000,68000000,3984000,294000,8447.8,12948.57,21396.38,0.002168,5.52,14.49,105.07,cpu_interference
35000,3715000,237000,19000,7962.14,11997.97,19960.11,0.001753,5.41,24.55,44.95,cpu_interference
608000,71000000,3993000,293000,8286.77,12709.51,20996.28,0.0,5.54,26.51,60.72,normal
611000,71000000,3983000,293000,8197.18,12567.14,20764.31,0.0,5.63,19.82,44.09,normal
612000,71000000,3983000,293000,8401.93,12800.02,21201.95,0.0,48.14,13.21,51.62,normal
640000,66000000,3619000,284000,8334.58,11944.22,20278.8,0.008823,5.54,14.07,101.16,cpu_interference
14000,1758000,264000,21000,8352.96,12238.87,20591.83,0.002635,6.66,21.81,54.61,cpu_interference
529000,66000000,3908000,260000,8580.27,12339.27,20919.54,0.002982,4.89,28.18,59.67,cpu_interference
521000,71000000,3983000,263000,9132.78,13481.6,22614.38,0.002138,5.35,28.23,59.66,cpu_interference
512000,71000000,3988000,260000,9277.99,13858.01,23136.01,0.003612,48.22,22.75,50.27,cpu_interference
535000,66000000,3885000,292000,8511.53,12516.57,21028.1,0.001397,5.23,20.33,45.67,cpu_interference
23000,3145000,314000,25000,8210.53,11598.68,19809.21,0.003882,5.74,22.02,43.48,cpu_interference
574000,71000000,3915000,284000,8654.65,12730.75,21385.39,0.0,6.22,14.58,73.53,normal
573000,71000000,3909000,281000,8606.32,12584.61,21190.93,0.0,6.13,29.13,65.24,normal
574000,71000000,3923000,282000,980.5,1159.55,2140.05,0.007461,48.32,12.84,56.09,cpu_interference
561000,71000000,3934000,283000,8697.15,12839.76,21536.91,0.000271,5.99,15.34,155.41,cpu_interference
